Index,Name,Volume,Census isosig,Method,Time,Final isosig,Genus,Tetrahedra,Census fundamental group rank,Homology rank,Haken
141,m140(-1 2),2.5689706009367100,lvLAPLMQceddfgihkjkjkwrkpmonmdlhc,Vertex,0.261,lvLAPLMQceddfgihkjkjkwrkpmonmdlhc,2,11,2,1,FALSE
142,m027(1 4),2.5689706009367100,nLvPwLQQzkccgfjkikjkilmmhnahahqqxaqhhk,Vertex,3.606,nLvPwLQQzkccgfjkikjkilmmhnahahqqxaqhhk,2,13,2,1,FALSE
143,m136(1 2),2.5689706009367100,qLLvLLAMQPAkcdgijkhjnllmnnopphsgvnpngqaukjoixn,Gadget and cliques,36.37,mLLLvLQQQccfjkhikjkllllnaiinkqemmun,2,16,2,2,FALSE
144,m036(-1 3),2.5751620735788200,lLvAwMQPccfefighjijkkumuisbfxbpss,Vertex,0.203,lLvAwMQPccfefighjijkkumuisbfxbpss,2,11,2,1,FALSE
145,m029(-5 1),2.5751620735788200,mLLLzzMQQcdgehiljljlkkhshivuhdigkfn,Vertex,0.285,mLLLzzMQQcdgehiljljlkkhshivuhdigkfn,2,12,2,1,FALSE
146,m030(2 3),2.5751620735788200,lLvQzLQPcadfegjhijkjkjxqxxhvvbxgk,Vertex,0.157,lLvQzLQPcadfegjhijkjkjxqxxhvvbxgk,2,11,2,1,FALSE
147,m030(1 3),2.5854830479569600,lLvQzLQPcadfegjhijkjknxqxxhvvbxgk,Vertex,0.079,lLvQzLQPcadfegjhijkjknxqxxhvvbxgk,2,11,2,2,FALSE
148,m160(-3 2),2.5953875936867400,mvLAMzwQQcdegfhjikllklwnkdikibxunsf,Vertex,1.811,mvLAMzwQQcdegfhjikllklwnkdikibxunsf,2,12,2,2,FALSE
149,m026(-5 2),2.6091812395130300,mLLLLPzQQcegehgklljklkqhqqvstupxpwg,Vertex,2.549,mLLLLPzQQcegehgklljklkqhqqvstupxpwg,2,12,2,1,TRUE
150,m036(-5 2),2.6095439551682100,mLLLMvQMQacfehjhkkjllljkgsqxhewbemu,Vertex,8.031,mLLLMvQMQacfehjhkkjllljkgsqxhewbemu,2,12,2,1,FALSE
151,m032(-6 1),2.6095439551682100,nLLLAvPMQkcdgfelkjljklmmhshadhvvfsgkmk,Vertex,2.915,nLLLAvPMQkcdgfelkjljklmmhshadhvvfsgkmk,2,13,2,1,FALSE
152,m033(2 3),2.6095439551682100,mLLLLwQQPacfhhkkhjkjlljkgupmimecwuk,Vertex,2.432,mLLLLwQQPacfhhkkhjkjlljkgupmimecwuk,2,12,2,1,FALSE
153,m027(-4 1),2.6122234481943500,nLLzzLPQAkcdchjjikkljkmmhsnwhiuamlvnxr,Vertex,0.74,nLLzzLPQAkcdchjjikkljkmmhsnwhiuamlvnxr,2,13,2,1,FALSE
154,m027(4 3),2.6172815707190500,nLLvPLAQPkacgghkkjljmllmnkkjatlnnnhofs,Vertex,0.94,mLLLLLQAQacfgkkhjkilllnkgjtlllgrqxh,2,13,2,1,FALSE
155,m081(1 3),2.6244624282682500,mLLLvwQQQcefgijkjilkllthdgbndbwahqg,Vertex,2.831,mLLLvwQQQcefgijkjilkllthdgbndbwahqg,2,12,2,1,FALSE
156,m036(5 1),2.6285738915087900,mLLLLAPPQcegefhkkljjllqpqqrvqxudpgn,Vertex,0.287,mLLLLAPPQcegefhkkljjllqpqqrvqxudpgn,2,12,2,1,FALSE
157,m032(5 2),2.6294053952884000,mLLLLMMMQbcgfgjhjklklltsmgoxbpapxwg,Vertex,0.993,mLLLLMMMQbcgfgjhjklklltsmgoxbpapxwg,2,12,2,0,FALSE
158,m030(4 3),2.6344403230215400,mLLzwAwQQacefhgjijllklnkxvhavnchhrk,Vertex,1.36,mLLzwAwQQacefhgjijllklnkxvhavnchhrk,2,12,2,1,FALSE
159,m034(-5 2),2.6356890437826800,mLLLvLQQQcdfhijihkklllhstvfarspurjr,Vertex,3.645,mLLLvLQQQcdfhijihkklllhstvfarspurjr,2,12,2,1,FALSE
160,m034(-1 3),2.6414714455907800,mLLLLMLQQcdghihhkkljllhshoovoiddngg,Vertex,1.686,mLLLLMLQQcdghihhkkljllhshoovoiddngg,2,12,2,1,FALSE
161,m149(-3 1),2.6447554792248200,mLLvLPAQQcdgkigjjlkllkhsgxkwscamied,Vertex,2.658,mLLvLPAQQcdgkigjjlkllkhsgxkwscamied,2,12,2,1,FALSE
162,m081(2 3),2.6447554792248200,mLLLvwQQQcefgijkjilklllhdgbndbwahqg,Vertex,3.786,mLLLvwQQQcefgijkjilklllhdgbndbwahqg,2,12,2,1,FALSE
163,m168(3 1),2.6528370735131300,mLvLLAAQQbeejihjkillkltmtwvswxgmipf,Vertex,5.525,mLvLLAAQQbeejihjkillkltmtwvswxgmipf,2,12,2,1,FALSE
164,m036(1 3),2.6536080625463200,mLLLLAPAQacfighkijkjlljkglwiadgwsuj,Vertex,2.179,mLLLLAPAQacfighkijkjlljkglwiadgwsuj,2,12,3,1,FALSE
165,m034(-2 3),2.6555425236091500,mLLLMzwQQacefgijljkjllnkvfjlaqsjfmd,Vertex,1.716,mLLLMzwQQacefgijljkjllnkvfjlaqsjfmd,2,12,2,1,FALSE
166,m034(1 3),2.6646126469259000,mLLLwPPPQbedghijikjkllxxnxrdaxhrcwr,Vertex,1.259,mLLLwPPPQbedghijikjkllxxnxrdaxhrcwr,2,12,2,1,FALSE
167,m036(-4 3),2.6667447834490600,mLLLLzQMQacggfikjjllklnkcjkxiwctlnd,Vertex,3.917,mLLLLzQMQacggfikjjllklnkcjkxiwctlnd,2,12,2,1,TRUE
168,m140(-4 1),2.6667447834490600,mLLLMvMQQcdgefhkjkjlllhshewnlubfcvs,Gadget and cliques,33.996,mLLLMvMQQcdgefhkjkjlllhshewnlubfcvs,2,12,2,2,FALSE
169,m135(-1 3),2.6667447834490600,mLLvLPMQQachihjkhlkjllnkppaaxeecrwc,Vertex,1.143,mLLvLPMQQachihjkhlkjllnkppaaxeecrwc,3,12,3,3,FALSE
170,m135(1 3),2.6667447834490600,mLLvLLQQQachhjlkhikjllnktaalxiicwnj,Cliques,3.589,mLLvLLQQQachhjlkhikjllnktaalxiicwnj,3,12,3,3,FALSE
171,m040(-4 3),2.6667447834490600,nLLLLLMPQkcdghhkljkmljmmhshrvxmedutjfr,Vertex,3.765,nLLLLLMPQkcdghhkljkmljmmhshrvxmedutjfr,2,13,2,2,TRUE
172,m168(3 2),2.6667447834490600,mvLLLPMQQcdhihgjilkkllvvqpgwsguvwxd,Vertex,3.901,mvLLLPMQQcdhihgjilkkllvvqpgwsguvwxd,2,12,2,2,FALSE
173,m140(4 1),2.6667447834490600,mLLLAvQAQbefgfkiikjlllhhqhqaqxaqaqa,Gadget and cliques,19.957,mLLLAvQAQbefgfkiikjlllhhqhqaqxaqaqa,2,12,3,2,TRUE
174,m037(4 3),2.6667447834490600,mLLvMMMPQacfghhjiljkklnkvjxadmqgsjk,Vertex,1.307,mLLvMMMPQacfghhjiljkklnkvjxadmqgsjk,2,12,2,2,TRUE
175,m160(2 1),2.6735274160676400,mLLvLMAQQcdgjhigijklllhsgrfbffgemjk,Vertex,3.239,mLLvLMAQQcdgjhigijklllhsgrfbffgemjk,2,12,2,1,FALSE
176,m034(5 2),2.6794758057553100,mLLLLzMQQcedfhhijljkllptrnvwoxlunfo,Vertex,2.389,mLLLLzMQQcedfhhijljkllptrnvwoxlunfo,2,12,2,1,TRUE
177,m032(7 1),2.6822267321488800,oLLLLAwAMQcbcghgfjklknlmnntsmnoshaxxhrbld,Vertex,20.658,oLLLLAwAMQcbcghgfjklknlmnntsmnoshaxxhrbld,2,14,2,1,FALSE
178,m069(4 1),2.6954841672948600,mLLLLwPQQacfhhkhijjkllnkgupimmkokwr,Vertex,1.226,mLLLLwPQQacfhhkhijjkllnkgupimmkokwr,2,12,2,1,FALSE
179,m069(-1 3),2.6954841672948600,mLLLvMPQQacfikkjhjijllnkgmtdxdvosor,Vertex,0.98,mLLLvMPQQacfikkjhjijllnkgmtdxdvosor,2,12,2,1,FALSE
180,m030(5 3),2.7067833105206400,mLLLPzMMQacfggijjikklljkrkjxxrcfcij,Vertex,1.17,mLLLPzMMQacfggijjikklljkrkjxxrcfcij,2,12,2,1,TRUE
181,m120(-3 2),2.7124588083857300,mLLLvMAQQcdegkijljklklhsdjdsaqtaitr,Vertex,1.35,mLLLvMAQQcdegkijljklklhsdjdsaqtaitr,2,12,2,0,FALSE
182,m116(-1 3),2.7589634386754200,mLLLLzMQQacfgikhijljllnkgjpxpgcvwvc,Vertex,0.782,mLLLLzMQQacfgikhijljllnkgjpxpgcvwvc,2,12,2,1,FALSE
183,m081(4 1),2.7589634386754200,nLLvLLQAQkcdflgjhjlklkmmhscacjnjeuxusn,Gadget and cliques,71.964,nLLvLLQAQkcdflgjhjlklkmmhscacjnjeuxusn,2,13,2,1,FALSE
184,m116(-2 3),2.7654477092231100,mLLLLPMMQcdfghgijkkjllhstgcwftxtksr,Vertex,1.423,mLLLLPMMQcdfghgijkkjllhstgcwftxtksr,2,12,2,1,FALSE
185,m081(-1 3),2.7725163132130200,mLLLPLPPQcdfegijijklklhsmdghdpawwkr,Vertex,0.449,mLLLPLPPQcdfegijijklklhsmdghdpawwkr,2,12,2,1,FALSE
186,m081(-4 1),2.7818339123960800,nLLLPLPPAkcdfegijijklkmmhsmdghdpawrkqn,Vertex,0.507,mLLLALAPQbedgfjihlkkklxxnxxqaxhxxhw,2,13,2,1,FALSE
187,m116(-4 1),2.7818339123960800,nLLLvLPQQkacfkijimkjmmllnkgupxmrcgbosj,Vertex,4.274,nLLLvLPQQkacfkijimkjmmllnkgupxmrcgbosj,2,13,2,1,FALSE
188,m130(3 1),2.7818339123960800,mLLvMQzPQacfgihhjjklklnkfjiuaankhjj,Vertex,0.189,mLLvMQzPQacfgihhjjklklnkfjiuaankhjj,2,12,2,2,FALSE
189,m130(-1 3),2.7818339123960800,mLLLLMPPQacfhgjihkjlklnkgxctpabohwn,Vertex,0.734,mLLLLMPPQacfhgjihkjlklnkgxctpabohwn,2,12,2,2,FALSE
190,m082(1 3),2.7868045564155700,mLLvMPMMQacfgihjkjlkklnkvjhaaevhwvn,Vertex,1.144,mLLvMPMMQacfgihjkjlkklnkvjhaaevhwvn,2,12,2,1,TRUE
191,m160(-2 3),2.8022537822618600,mLLLLMPAQcdeihgikkjlllhspssrsimarks,Vertex,1.885,mLLLLMPAQcdeihgikkjlllhspssrsimarks,2,12,2,1,FALSE
192,m145(1 3),2.8117857664619600,mLvLALQPQaeghhkiijkjlljxgkkuqtawnkr,Vertex,1.619,mLvLALQPQaeghhkiijkjlljxgkkuqtawnkr,2,12,2,1,TRUE
193,m070(-3 2),2.8125164965432100,mLLLLwPQQacfhhkhijjklljkgupimmkokrw,Vertex,1.784,mLLLLwPQQacfhhkhijjklljkgupimmkokrw,2,12,2,1,TRUE
194,m148(-1 2),2.8125164965432100,mLvLLzQQQcfeijlijkilklllhcgpjgajlmo,Vertex,2.839,mLvLLzQQQcfeijlijkilklllhcgpjgajlmo,2,12,2,1,FALSE
195,m069(-3 2),2.8125164965432100,mLLLvMPQQacfikkjhjijlljkgmtdxdvossw,Vertex,1.862,mLLLvMPQQacfikkjhjijlljkgmtdxdvossw,2,12,2,1,TRUE
196,m078(5 1),2.8161798763178200,nLLLPzMAPkcdgehhjikkmlmmhshisvqiikqpwg,Vertex,0.483,nLLLPzMAPkcdgehhjikkmlmmhshisvqiikqpwg,2,13,2,1,FALSE
197,m221(3 1),2.8281220883307800,mLLvLMAQQcdghjikllijklhswrcctqqncaw,Gadget and cliques,46.228,mLLvLMAQQcdghjikllijklhswrcctqqncaw,2,12,2,1,FALSE
198,m070(1 4),2.8281220883307800,nLvPLLMQAkccgihikljkjkmmqnawssiqeupnhn,Vertex,3.087,nLvPLLMQAkccgihikljkjkmmqnawssiqeupnhn,2,13,2,1,FALSE
199,m139(2 3),2.8281220883307800,mLLLALLQQcdgfejkjllklkhshqaqgffckbc,Vertex,0.426,mLLLALLQQcdgfejkjllklkhshqaqgffckbc,2,12,2,2,FALSE
200,m078(-5 1),2.8281220883307800,sLAwLvLMzQPAQcbbdfkimnmolqnpprrrhhkhjtcemlfkhgsfpcn,Vertex,0.421,nLLLLAPAMkcegefhkkjklmmmqpqqrvqxmxxhld,2,18,2,1,FALSE
201,m130(-3 2),2.8281220883307800,mLLvMMMPQacfghhjiljkkljkvjxadmhgsjn,Vertex,1.122,mLLvMMMPQacfghhjiljkkljkvjxadmhgsjn,2,12,2,1,FALSE
202,m142(3 2),2.8281220883307800,mLLvLAPQQcdiijlkjljlkkhsrcruxjmjdta,Vertex,1.749,mLLvLAPQQcdiijlkjljlkkhsrcruxjmjdta,2,12,2,1,FALSE
203,m140(3 2),2.8281220883307800,mLLLLvQQQbdfghlhkjjklldwqwoasulmdgr,Vertex,0.781,mLLLLvQQQbdfghlhkjjklldwqwoasulmdgr,2,12,3,1,FALSE
204,m069(1 4),2.8281220883307800,nLvPLLMQAkccgihikljkjkmmhnawssiqeupnqn,Vertex,2.875,nLvPLLMQAkccgihikljkjkmmhnawssiqeupnqn,2,13,2,1,FALSE
205,m082(-1 3),2.8281220883307800,mLLzvPQPQacegghkjjklklnkxatlbcvvqbj,Vertex,0.655,mLLzvPQPQacegghkjjklklnkxatlbcvvqbj,2,12,2,1,FALSE
206,m147(3 1),2.8281220883307800,nLLLwLMPQkacfgkkhlmlkmlmnkgwtpmwljnlgh,Vertex,0.582,mLLLPzwQQbcehggjkkjllltspqnnqarskok,2,13,2,2,FALSE
207,m136(3 2),2.8281220883307800,rLALvvMLAPQQcbcbehjnlmmnppmoqqqhhwsvttilrslmfkahj,Vertex,0.428,mLLLLLPQQbcgiihjkjljlltsmbbbxhdqtsj,2,17,3,2,FALSE
208,m140(-3 2),2.8281220883307800,mLLLPLMPQccfeghijlkklllnhhgnpxcnjnb,Vertex,1.196,mLLLPLMPQccfeghijlkklllnhhgnpxcnjnb,2,12,2,1,FALSE
209,m206(1 2),2.8281220883307800,mLLvLAAQQcdjihhgklkkllhsffvvnmuxael,Gadget and cliques,45.677,mLLvLAAQQcdjihhgklkkllhsffvvnmuxael,2,12,2,1,FALSE
210,m082(2 3),2.8458961160355400,mLvPAvAQQafegghijjkkllnqxgvtejbggpj,Vertex,2.003,mLvPAvAQQafegghijjkkllnqxgvtejbggpj,2,12,2,1,FALSE
211,m168(2 3),2.8465105456406500,mLvAwAPPQcfeeighjjkkllpqaqovrmeecbw,Vertex,1.242,mLvAwAPPQcfeeighjjkkllpqaqovrmeecbw,2,12,2,1,FALSE
212,m070(4 3),2.8472238005856500,mLLvLPAQQacgihkjjikkllnkjmappmkvcrj,Vertex,0.23,mLLvLPAQQacgihkjjikkllnkjmappmkvcrj,2,12,2,1,FALSE
213,m069(4 3),2.8472238005856500,mLLvLAMQQcegghhkijkjlltplggsdwrarjj,Vertex,0.335,mLLvLAMQQcegghhkijkjlltplggsdwrarjj,2,12,2,1,FALSE
214,m137(-5 1),2.8656302333361100,nLLLvMMQPkbeghjiilklkmlmxxmjrwwmdqhans,Vertex,7.791,nLLLvMMQPkbeghjiilklkmlmxxmjrwwmdqhans,2,13,2,0,FALSE
215,m070(-2 3),2.8669017765775200,mLLLLwPQQacfhhkhijjkllnkgupimmkokwn,Vertex,1.056,mLLLLwPQQacfhhkhijjkllnkgupimmkokwn,2,12,2,1,FALSE
216,m069(-2 3),2.8669017765775200,mLLvLPPQQbefikjkhijlklxxxcdoxskfqdw,Vertex,1.077,mLLvLPPQQbefikjkhijlklxxxcdoxskfqdw,2,12,2,1,FALSE
217,m069(-4 1),2.8733431175561800,nLLLvMPQAkacfikkjhjijlmmnkgmtdxdvossqn,Vertex,4.095,nLLLvMPQAkacfikkjhjijlmmnkgmtdxdvossqn,2,13,2,1,FALSE
218,m070(-4 1),2.8733431175561800,nLLLLwPQAkacfhhkhijjklmmnkgupimmkokrqn,Vertex,5.333,nLLLLwPQAkacfhhkhijjklmmnkgupimmkokrqn,2,13,2,1,FALSE
219,m081(-2 3),2.8797758328626600,mLLLPLPPQcdfegijijklklhsmdghdpawwkk,Vertex,0.439,mLLLPLPPQcdfegijijklklhsmdghdpawwkk,2,12,2,1,FALSE
220,m100(2 3),2.8824943872515300,mLLvLQQPPacgiihjhhkklljkjapaiimwkar,Vertex,0.999,mLLvLQQPPacgiihjhhkklljkjapaiimwkar,2,12,2,1,TRUE
221,m069(3 4),2.8824943872515300,nLLvLQPPPkacjifhkjklmllmnkqhkadhvnxknj,Vertex,5.617,nLLvLQPPPkacjifhkjklmllmnkqhkadhvnxknj,2,13,2,1,FALSE
222,m082(-2 3),2.9027039980026900,mLLzvPQPQacegghkjjklklnkxatlbcvvqbw,Vertex,1.194,mLLzvPQPQacegghkjjklklnkxatlbcvvqbw,2,12,2,1,FALSE
223,m221(-1 2),2.9133321143060700,mvLLALPQQeegghihlkjkllcwelgvrpwngmm,Vertex,0.874,mvLLALPQQeegghihlkjkllcwelgvrpwngmm,2,12,2,1,FALSE
224,m148(-5 1),2.9160674480857700,nLLvLwPQQkcdjfihklkjmmlmqkwkcnuxusptfk,Gadget and cliques,59.264,nLLvLwPQQkcdjfihklkjmmlmqkwkcnuxusptfk,2,13,2,1,FALSE
225,m116(1 3),2.9169341133552200,nLLLLMPPAkacfhgjihkjlkmmnkgxctpaboqjxj,Vertex,0.247,mLLLPLPPQcdfegijijklklhsmdghdpabwkr,2,13,2,1,FALSE
226,m078(1 3),2.9185677886765800,nLLLzPLQPkbeggjilklimmkmxxmmxrmmlfjfkw,Vertex,2.133,nLLLzPLQPkbeggjilklimmkmxxmmxrmmlfjfkw,2,13,2,1,FALSE
227,m148(-3 2),2.9215114289293800,mLLLLLAQQbcghhijkkkllltsmcccihhldor,Vertex,0.867,mLLLLLAQQbcghhijkkkllltsmcccihhldor,2,12,2,1,FALSE
228,m168(1 3),2.9215780519695300,mLvPALwQQafegfijkjklllnqxgvxlssohll,Vertex,1.482,mLvPALwQQafegfijkjklllnqxgvxlssohll,2,12,2,1,FALSE
229,m078(-1 3),2.9349981514173500,nLLLwALPQkbedgihjkjllmlmxxnxxrphbcowcr,Vertex,1.45,nLLLwALPQkbedgihjkjllmlmxxnxxrphbcowcr,2,13,2,1,FALSE
230,m120(-5 1),2.9356518985031700,mLLLMLMPQcdgefihkjklllhshewunmfcjob,Gadget and cliques,60.569,mLLLMLMPQcdgefihkjklllhshewunmfcjob,2,12,2,1,FALSE
231,m135(-2 3),2.9379590413338100,mLLvLPMQQachihjkhlkjlljkppaaxeecrwc,Gadget and cliques,50.456,mLLvLPMQQachihjkhlkjlljkppaaxeecrwc,2,12,2,2,FALSE
232,m135(2 3),2.9379590413338100,mLLvLLQQQachhjlkhikjlljktaalxiicwnj,Vertex,0.849,mLLvLLQQQachhjlkhikjlljktaalxiicwnj,2,12,2,2,FALSE
233,m078(2 3),2.9398104422620100,nLLLPvzQQkcdgeflkjkmjllmhshhohhafsffon,Vertex,2.103,nLLLPvzQQkcdgeflkjkmjllmhshhohhafsffon,2,13,2,1,FALSE
234,m145(2 3),2.9400386171548600,mLvLALQPQaeghhkiijkjlljxgkkuqtawnkn,Vertex,1.391,mLvLALQPQaeghhkiijkjlljxgkkuqtawnkn,2,12,2,1,FALSE
235,m116(-4 3),2.9400386171548600,nLvLALQPPkaeghhkiijkmllmjxgkkuqthwhcwk,Vertex,10.086,nLvLALQPPkaeghhkiijkmllmjxgkkuqthwhcwk,2,13,2,1,FALSE
236,m078(5 2),2.9438596478418500,nLLLzPLPQkcdgehjllkmmkmlhshivahivskjbr,Vertex,4.257,nLLLzPLPQkcdgehjllkmmkmlhshivahivskjbr,2,13,2,1,FALSE
237,m130(-2 3),2.9441064866767000,mLLLLMPPQacfhgjihkjlkljkgxctpabohwn,Vertex,0.495,mLLLLMPPQacfhgjihkjlkljkgxctpabohwn,2,12,2,1,FALSE
238,m130(3 2),2.9441064866767000,mLLvMQzPQacfgihhjjklklnkfjiuaankhkj,Vertex,0.303,mLLvMQzPQacfgihhjjklklnkfjiuaankhkj,2,12,2,1,FALSE
239,m139(3 2),2.9441064866767000,oLLvLMPMQMccdgjilkhjjkmlnnhsgovqangbmjjxr,Vertex,0.523,nLLLPLPPAkcdfegijijklkmmhsmdghdpawrjqn,2,14,2,1,FALSE
240,m139(-2 3),2.9441064866767000,nLLLLLQAPkacfgjkkihjmmlmnkgjddamwctmjj,Vertex,2.413,nLLLLLQAPkacfgjkkihjmmlmnkgjddamwctmjj,2,13,2,2,FALSE
241,m148(1 2),2.9471960675934700,mLLLvPMQQbcgijikljjlkltsmnakxdphdtc,Vertex,0.813,mLLLvPMQQbcgijikljjlkltsmnakxdphdtc,2,12,2,1,FALSE
242,m117(-2 3),2.9485281021727000,mLLLvAQQPcdfjgiikjjkllhstxwfreipajk,Vertex,0.542,mLLLvAQQPcdfjgiikjjkllhstxwfreipajk,2,12,2,1,FALSE
243,m249(3 1),2.9545326039731900,nLLLLLzQQkacffkkljmjmmllnkgvtuncwfkonv,Vertex,0.422,mLLvLAMQQbefhgjiijklllxxxwgjrjfdpob,2,13,2,1,FALSE
244,m145(3 2),2.9582502906124400,mLLLLMPPQacfhgjihkjlkljkgxctpabohjn,Vertex,0.857,mLLLLMPPQacfhgjihkjlkljkgxctpabohjn,2,12,2,1,FALSE
245,m207(-1 3),2.9583728675913900,mLLvLzQQQcdgkgjljikllkhsgxwshcvdxam,Vertex,229.859,mLLvLzQQQcdgkgjljikllkhsgxwshcvdxam,3,12,3,2,FALSE
246,m117(3 2),2.9605565158636100,mLLLLLQMQcdfhgkhijkjllhstrwarreejgj,Vertex,1.031,mLLLLLQMQcdfhgkhijkjllhstrwarreejgj,2,12,2,1,FALSE
247,m117(-5 1),2.9607151670220200,nLLLLwMQPkbdfgikhjkllmmmdwqwwqsuapkkgg,Vertex,4.252,nLLLLwMQPkbdfgikhjkllmmmdwqwwqsuapkkgg,2,13,2,1,FALSE
248,m117(4 1),2.9670703389508500,nLLLPPLPAkcdfeghikjkjlmmhsmdgvhmbwkfqw,Vertex,2.975,nLLLPPLPAkcdfeghikjkjlmmhsmdgvhmbwkfqw,2,13,2,1,FALSE
249,m154(2 3),2.9670703389508500,nLvAvLQPQkbefhkjikmillmmdadwljfhdradow,Vertex,0.526,mLvLALQPQaeghhkiijkjlljxgkkuqtawrkr,2,13,2,1,FALSE
250,m078(-2 3),2.9696321385844100,nLLLwALPQkbedgihjkjllmlmxxnxxrphbcowck,Vertex,1.503,nLLLwALPQkbedgihjkjllmlmxxnxxrphbcowck,2,13,2,1,FALSE
251,m148(5 1),2.9703211101889400,nLLvLLPQQkbeflhjilkkmkmmxxxmkkspiqeqmb,Gadget and cliques,52.738,nLLvLLPQQkbeflhjilkkmkmmxxxmkkspiqeqmb,2,13,2,1,FALSE
252,m137(3 2),2.9703211101889400,mLLLvwQQQbcggklijkijlltsmoxurmiregb,Vertex,0.729,mLLLvwQQQbcggklijkijlltsmoxurmiregb,2,12,2,1,TRUE
253,m100(-2 3),2.9709840073185800,mLLLLMMMQacfghjjkkjklljkwjapttwfbxn,Vertex,0.471,mLLLLMMMQacfghjjkkjklljkwjapttwfbxn,2,12,2,1,FALSE
254,m117(1 3),2.9760925194053900,mLLLPPLPQcdfeghikjkjllhsmdgvhmbwksk,Vertex,0.402,mLLLPPLPQcdfeghikjkjllhsmdgvhmbwksk,2,12,2,1,FALSE
255,m078(-5 2),2.9769925267148700,nLLLLLMPQkcdgfhkllmjjmkmhshnvahqttmsrv,Vertex,2.608,nLLLLLMPQkcdgfhkllmjjmkmhshnvahqttmsrv,2,13,2,1,FALSE
256,m081(4 3),2.9772150400062600,nLLvLLQAQkcdflgjhjlklkmmhscacjnjeuxufn,Vertex,6.995,nLLvLLQAQkcdflgjhjlklkmmhscacjnjeuxufn,2,13,2,1,FALSE
257,m142(4 1),2.9781624872990800,nLvALLQMAkadfhikkhjjjlmmjaqxhahaarwhqw,Vertex,4.463,nLvALLQMAkadfhikkhjjjlmmjaqxhahaarwhqw,2,13,2,1,FALSE
258,m159(3 2),2.9781624872990800,mLLLLMPPQacfhgjihkjlkljkgxctpabohjj,Vertex,0.459,mLLLLMPPQacfhgjihkjlkljkgxctpabohjj,2,12,2,1,FALSE
259,m137(5 1),2.9868370450664400,nLLLMLPAPkcdgefikkijlmmmhshewuheipaqjn,Vertex,2.281,nLLLMLPAPkcdgefikkijlmmmhshewuheipaqjn,2,13,2,0,FALSE
260,m140(-5 1),2.9891202829294800,nLLLMLPLQkcdgefikkjllmmmhshewuhefgwrgc,Gadget and cliques,97.63,nLLLMLPLQkcdgefikkjllmmmhshewuhefgwrgc,2,13,2,1,FALSE
261,m136(5 1),2.9891202829294800,tLAMLvvzAMAMQkbcbdegmknoppororqsssxxjxxjdbmeevkdfqoaxw,Vertex,484.807,nLLLLvAQQkcdgikimjlljmlmhshgajhpxaejrf,3,19,3,2,FALSE
262,m140(5 1),2.9891202829294800,nLLLAzMMMkbefgfijkjklmmmhhqhqhahawwqaq,Gadget and cliques,51.434,nLLLAzMMMkbefgfijkjklmmmhhqhqhahawwqaq,2,13,2,1,FALSE
263,m168(-3 1),2.9907733545625600,nLLLvQzAQkacfgfijjklmlmmnkgckdxvsehxdg,Vertex,10.431,nLLLvQzAQkacfgfijjklmlmmnkgckdxvsehxdg,2,13,2,1,FALSE
264,m117(-5 2),3.0009656965664000,mLLLLzAQQcedhhgkjlklklpqrcvrqqlipfg,Vertex,0.651,mLLLLzAQQcedhhgkjlklklpqrcvrqqlipfg,2,12,2,1,FALSE
265,m142(2 3),3.0224752881658200,mLvALLQMQadfhikkhjjjlljaqxhahaarwqr,Vertex,1.085,mLvALLQMQadfhikkhjjjlljaqxhahaarwqr,2,12,2,1,TRUE
266,m149(-3 2),3.0224752881658200,mLLvLPQMQcdjhghijilllkhssosofsjxask,Vertex,0.748,mLLvLPQMQcdjhghijilllkhssosofsjxask,2,12,2,1,FALSE
267,m116(3 2),3.0263175322296300,mLLLLzMQQacfghjlkjlljkjkgjilhbckcnk,Vertex,0.339,mLLLLzMQQacfghjlkjlljkjkgjilhbckcnk,2,12,2,1,FALSE
268,m100(5 2),3.0320367300476200,nLLzLzPAQkcdchgjililkkmmhsrovdalqjfrpk,Vertex,1.129,mLLLvMQQPacfikkkjhjilljkgmtqdxdvolj,2,13,2,1,FALSE
269,m120(5 1),3.0385028991047800,oLLLLzLPQQcbegfjmlnmkmllnnxxqxxqahqxaknbg,Gadget and cliques,136.162,oLLLLzLPQQcbegfjmlnmkmllnnxxqxxqahqxaknbg,2,14,2,1,FALSE
270,m116(-5 2),3.0398096114222700,nLLLvAPMQkbegfhiiklmlklmxxqkcfoqqhqxrw,Vertex,6.168,nLLLvAPMQkbegfhiiklmlklmxxqkcfoqqhqxrw,2,13,2,1,FALSE
271,m149(-4 1),3.0448248192289600,nLLLvPAMQkcdgihkjljmkmlmhshrvtthdtdwkw,Vertex,2.732,nLLLvPAMQkcdgihkjljmkmlmhshrvtthdtdwkw,2,13,2,2,FALSE
272,m188(2 3),3.0448248192289600,mLvAwAMPQcfeeighjjkklluquqobfmemros,Vertex,0.757,mLvAwAMPQcfeeighjjkklluquqobfmemros,2,12,2,2,TRUE
273,m247(-1 3),3.0448248192289600,nLvALPvQQkbeffghijlmkmlmdadmkwflaskwkc,Vertex,6.743,nLvALPvQQkbeffghijlmkmlmdadmkwflaskwkc,2,13,2,2,FALSE
274,m141(-4 3),3.0448248192289600,nLLvAQzMAkbegfhihjkkjlmmhhhqoboheisjhs,Vertex,5.875,nLLvAQzMAkbegfhihjkkjlmmhhhqoboheisjhs,2,13,2,2,TRUE
